gender,length,diameter,height,total weight,shucked weight,viscera weight,shell weight,age
2448,1,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,0
2449,1,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,0
2450,1,0.42,0.33,0.125,0.463,0.186,0.11,0.145,1
2451,0,0.35,0.26,0.09,0.198,0.0725,0.056,0.06,1
2452,0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,0
2453,2,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,0
2454,2,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,0
2455,2,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,0
2456,2,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,0
2457,2,0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,0
2458,2,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,0
2459,1,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,2
2460,0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,1
2461,1,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,1
2462,0,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,0
2463,0,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,1
2464,1,0.52,0.405,0.14,0.6915,0.276,0.137,0.215,1
2465,0,0.5,0.39,0.13,0.709,0.275,0.168,0.18,1
2466,0,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,0
2467,0,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,1
2468,1,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,0
2469,0,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,1
2470,0,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,1
2471,0,0.565,0.44,0.175,1.122,0.393,0.2,0.375,2
2472,0,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,1
2473,1,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,1
2474,0,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,1
2475,1,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,1
2476,0,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,1
2477,0,0.57,0.42,0.155,1.008,0.377,0.193,0.34,1
2478,1,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,0
2479,1,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,1
2480,1,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,1
2481,0,0.39,0.285,0.095,0.271,0.11,0.06,0.08,0
2482,0,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,1
2483,1,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,1
2484,0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,1
2485,2,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,0
2486,1,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,1
2487,1,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,1
2488,0,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,1
2489,0,0.49,0.39,0.135,0.592,0.242,0.096,0.1835,1
2490,0,0.44,0.325,0.115,0.39,0.163,0.087,0.113,0
2491,1,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,1
2492,1,0.475,0.38,0.145,0.57,0.167,0.118,0.187,1
2493,2,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,0
2494,0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,0
2495,0,0.45,0.36,0.16,0.567,0.174,0.1245,0.225,1
2496,1,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,1
2497,0,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,1
2498,0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,1
2499,0,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,1
2500,1,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,1
2501,1,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,0
2502,2,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,0
2503,2,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,0
2504,2,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,0
2505,2,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,0
2506,2,0.375,0.3,0.075,0.144,0.059,0.03,0.044,0
2507,2,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,0
2508,2,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,0
2509,2,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,0
2510,2,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,0
2511,2,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,0
2512,0,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,0
2513,1,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,0
2514,2,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,0
2515,1,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,0
2516,2,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,1
2517,0,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,0
2518,0,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,0
2519,2,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,0
2520,0,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,0
2521,0,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,0
2522,0,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,1
2523,1,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,0
2524,0,0.58,0.46,0.18,1.145,0.48,0.277,0.325,1
2525,0,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,0
2526,0,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,0
2527,0,0.595,0.49,0.185,1.185,0.482,0.2015,0.361,1
2528,1,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,0
2529,1,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,0
2530,1,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,0
2531,0,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,1
2532,1,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,1
2533,0,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,1
2534,0,0.64,0.585,0.195,1.647,0.7225,0.331,0.471,1
2535,1,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,1
2536,1,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,1
2537,2,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,1
2538,0,0.66,0.535,0.2,1.791,0.733,0.318,0.54,1
2539,1,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,1
2540,1,0.675,0.55,0.175,1.689,0.694,0.371,0.474,1
2541,1,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,0
2542,1,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,1
2543,1,0.7,0.525,0.19,1.6015,0.707,0.365,0.43,1
2544,1,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,1
2545,2,0.205,0.15,0.065,0.04,0.02,0.011,0.013,0
2546,2,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,0
2547,2,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,0
2548,2,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,0
2549,2,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,0
2550,2,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,0
2551,2,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,0
2552,2,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,0
2553,2,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,0
2554,2,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,0
2555,2,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,0
2556,2,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,0
2557,2,0.39,0.295,0.1,0.279,0.1155,0.059,0.08,0
2558,2,0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,0
2559,2,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,0
2560,2,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,0
2561,2,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,0
2562,2,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,0
2563,2,0.44,0.355,0.12,0.495,0.231,0.11,0.125,0
2564,2,0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,0
2565,2,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,0
2566,1,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,0
2567,1,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,0
2568,2,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,0
2569,2,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,0
2570,2,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,0
2571,0,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,0
2572,2,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,0
2573,2,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,0
2574,0,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,0
2575,0,0.5,0.375,0.145,0.6215,0.274,0.166,0.1485,0
2576,2,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,0
2577,2,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,0
2578,0,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,0
2579,0,0.525,0.415,0.135,0.7945,0.394,0.189,0.202,0
2580,0,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,0
2581,1,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,0
2582,0,0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,0
2583,1,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,0
2584,0,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,0
2585,1,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,0
2586,1,0.555,0.425,0.14,0.963,0.44,0.224,0.24,0
2587,1,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,0
2588,1,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,0
2589,0,0.575,0.45,0.155,0.948,0.429,0.206,0.259,0
2590,1,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,0
2591,1,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,0
2592,0,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,0
2593,1,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,0
2594,1,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,0
2595,1,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,1
2596,1,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,0
2597,1,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,0
2598,0,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,0
2599,0,0.61,0.48,0.15,1.1495,0.564,0.274,0.264,0
2600,1,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,1
2601,1,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,1
2602,0,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,0
2603,1,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,0
2604,1,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,1
2605,1,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,0
2606,0,0.625,0.48,0.17,1.3555,0.671,0.268,0.3385,1
2607,1,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,0
2608,1,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,0
2609,1,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,1
2610,1,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,0
2611,0,0.63,0.48,0.165,1.286,0.604,0.271,0.35,0
2612,1,0.635,0.495,0.18,1.596,0.617,0.317,0.37,1
2613,1,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,1
2614,0,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,0
2615,0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,1
2616,1,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,0
2617,0,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,0
2618,1,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,1
2619,0,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,0
2620,1,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,1
2621,0,0.695,0.525,0.175,1.742,0.696,0.389,0.505,1
2622,1,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,1
2623,1,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,1
2624,0,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,1
2625,0,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,1
2626,2,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,0
2627,2,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,0
2628,2,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,0
2629,2,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,0
2630,2,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,0
2631,2,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,0
2632,2,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,0
2633,2,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,0
2634,2,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,0
2635,2,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09,0
2636,2,0.44,0.34,0.1,0.407,0.209,0.0735,0.103,0
2637,2,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,0
2638,2,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,0
2639,2,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,0
2640,2,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,0
2641,2,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,0
2642,2,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455,0
2643,2,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,0
2644,2,0.49,0.375,0.125,0.5445,0.279,0.115,0.13,0
2645,0,0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,0
2646,2,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,0
2647,2,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,0
2648,0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,0
2649,0,0.505,0.4,0.135,0.723,0.377,0.149,0.178,0
2650,2,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,0
2651,2,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,0
2652,2,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,0
2653,2,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,0
2654,1,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,0
2655,0,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,0
2656,0,0.545,0.42,0.12,0.7865,0.403,0.185,0.17,0
2657,1,0.545,0.4,0.14,0.778,0.368,0.215,0.18,0
2658,2,0.55,0.42,0.13,0.636,0.294,0.144,0.1755,0
2659,1,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,0
2660,2,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,0
2661,0,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,0
2662,1,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,0
2663,0,0.57,0.45,0.135,1.02,0.546,0.204,0.25,0
2664,1,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,0
2665,1,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,0
2666,0,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,0
2667,1,0.585,0.45,0.15,0.938,0.467,0.203,0.225,0
2668,1,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,0
2669,0,0.59,0.47,0.15,0.861,0.413,0.164,0.249,0
2670,0,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,0
2671,1,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,0
2672,1,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,0
2673,0,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,0
2674,0,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,0
2675,0,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,1
2676,1,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,1
2677,1,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,0
2678,0,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,0
2679,1,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,0
2680,0,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,1
2681,0,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,0
2682,0,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,1
2683,0,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,1
2684,1,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,0
2685,0,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,1
2686,0,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,1
2687,0,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,1
2688,0,0.63,0.465,0.15,1.027,0.537,0.188,0.176,0
2689,0,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,0
2690,0,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,0
2691,1,0.645,0.52,0.18,1.285,0.5775,0.352,0.317,0
2692,0,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,0
2693,0,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,0
2694,1,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,1
2695,0,0.65,0.51,0.155,1.407,0.7215,0.298,0.335,0
2696,1,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,0
2697,0,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,1
2698,1,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,0
2699,0,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,1
2700,0,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,1
2701,1,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,1
2702,0,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,1
2703,0,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,1
2704,0,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,1
2705,0,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,1
2706,1,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,1
2707,0,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,0
2708,0,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,1
2709,1,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,1
2710,0,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,1
2711,2,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,0
2712,2,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,0
2713,2,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,0
2714,2,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,0
2715,2,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,0
2716,2,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,0
2717,2,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,0
2718,2,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,0
2719,2,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,0
2720,2,0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,0
2721,2,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,0
2722,2,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,0
2723,2,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,0
2724,2,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,0
2725,2,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,0
2726,2,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,0
2727,2,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,0
2728,2,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,0
2729,2,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,0
2730,2,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,0
2731,2,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,0
2732,2,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,0
2733,2,0.415,0.335,0.1,0.358,0.169,0.067,0.105,0
2734,2,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,0
2735,2,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,0
2736,2,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,0
2737,2,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,0
2738,0,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,0
2739,2,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,0
2740,2,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,0
2741,2,0.46,0.35,0.1,0.471,0.252,0.077,0.123,0
2742,2,0.46,0.345,0.105,0.415,0.187,0.087,0.11,0
2743,2,0.475,0.355,0.115,0.5195,0.279,0.088,0.1325,0
2744,0,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,1
2745,2,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,0
2746,2,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,0
2747,2,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,1
2748,2,0.505,0.385,0.125,0.596,0.245,0.097,0.21,0
2749,2,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,0
2750,2,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,0
2751,1,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,0
2752,0,0.515,0.41,0.14,0.7355,0.3065,0.137,0.2,0
2753,2,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,0
2754,2,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,0
2755,1,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,1
2756,2,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,0
2757,2,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,0
2758,0,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,1
2759,1,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,0
2760,2,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,1
2761,2,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,1
2762,2,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,0
2763,2,0.55,0.425,0.135,0.656,0.257,0.17,0.203,1
2764,2,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,0
2765,2,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,1
2766,1,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,0
2767,2,0.56,0.44,0.14,0.825,0.402,0.139,0.245,1
2768,2,0.56,0.435,0.135,0.72,0.329,0.103,0.251,1
2769,2,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,1
2770,1,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,1
2771,1,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,0
2772,0,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,1
2773,1,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,1
2774,1,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,0
2775,2,0.585,0.46,0.145,0.8465,0.339,0.167,0.295,1
2776,0,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,1
2777,2,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,0
2778,1,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,0
2779,0,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,0
2780,0,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,1
2781,0,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,1
2782,0,0.6,0.48,0.09,1.05,0.457,0.2685,0.28,0
2783,0,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,1
2784,0,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,0
2785,0,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,0
2786,0,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,1
2787,1,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,1
2788,1,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,1
2789,1,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,0
2790,1,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,1
2791,0,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,1
2792,0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,1
2793,0,0.63,0.505,0.175,1.221,0.555,0.252,0.34,1
2794,1,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,1
2795,0,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,1
2796,0,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,1
2797,0,0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,1
2798,0,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,1
2799,0,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,1
2800,1,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,1
2801,0,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,1
2802,0,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,0
2803,0,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,1
2804,1,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,0
2805,1,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,1
2806,1,0.675,0.525,0.17,1.711,0.8365,0.352,0.475,0
2807,0,0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,1
2808,1,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,0
2809,0,0.71,0.565,0.2,1.601,0.706,0.321,0.45,1
2810,0,0.72,0.55,0.205,2.165,1.1055,0.525,0.404,1
2811,0,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,0
2812,2,0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155,0
2813,2,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,0
2814,2,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,0
2815,2,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,0
2816,2,0.325,0.24,0.075,0.1525,0.072,0.0645,0.043,0
2817,2,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425,0
2818,2,0.36,0.27,0.09,0.232,0.12,0.0435,0.056,0
2819,2,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,0
2820,2,0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675,0
2821,2,0.39,0.29,0.09,0.2625,0.117,0.054,0.077,0
2822,2,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,0
2823,2,0.455,0.35,0.105,0.4445,0.213,0.107,0.1115,0
2824,2,0.46,0.365,0.115,0.511,0.2365,0.118,0.123,0
2825,2,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,0
2826,0,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,0
2827,2,0.5,0.375,0.12,0.529,0.2235,0.123,0.16,0
